pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,ema_aligned,volume_confirmed,volume_used,breakout_strength_atr,exit_date,exit_price,outcome,bars_held,strategy,asset_class,rsi_divergence
PA=F,LONG,2025-10-13,1509.4000244140625,1432.4898196284814,1663.2204339852246,1049,True,False,True,0.426,2025-10-21,1432.4898196284814,LOSS,6,donchian,metals,
PEP,LONG,2025-10-14,147.19461059570312,141.7430842850049,158.09766321709958,1049,True,False,True,0.257,2025-10-29,141.7430842850049,LOSS,11,donchian,stocks,
WMT,LONG,2025-10-14,106.56938934326172,102.55307057991014,114.60202686996487,1049,,,True,,2025-10-28,102.55307057991014,LOSS,10,breakout,stocks,False
WMT,LONG,2025-10-14,106.56938934326172,102.55307057991014,114.60202686996487,1049,True,True,True,0.544,2025-10-28,102.55307057991014,LOSS,10,donchian,stocks,
EURNOK=X,LONG,2025-10-15,11.78380012512207,11.601539032517305,12.1483223103316,1088,,,False,,2025-10-23,11.601539032517305,LOSS,6,breakout,forex,False
SNAP,SHORT,2025-10-15,7.909999847412109,8.761863729281547,6.632204024607953,1050,,,,,2025-11-11,8.761863729281547,LOSS,19,pullback,stocks,True
^RUT,LONG,2025-10-15,2519.75,2435.2212589826204,2688.8074820347592,1050,True,False,True,0.167,2025-10-17,2435.2212589826204,LOSS,2,donchian,indices,
CADCHF=X,SHORT,2025-10-16,0.5670199990272522,0.575251675216522,0.5505566466487126,1089,,,False,,2025-11-03,0.575251675216522,LOSS,12,breakout,forex,False
EURNZD=X,LONG,2025-10-16,2.0372300148010254,2.0113544479924976,2.088981148418081,1089,True,False,False,0.202,2025-10-29,2.0113544479924976,LOSS,9,donchian,forex,
GBPAUD=X,LONG,2025-10-16,2.0595901012420654,2.0316429444543664,2.1154844148174634,1089,,,False,,2025-10-28,2.0316429444543664,LOSS,8,breakout,forex,False
GBPNZD=X,LONG,2025-10-16,2.3450798988342285,2.3165034118944865,2.4022328727137126,1089,True,False,False,0.146,2025-10-22,2.3165034118944865,LOSS,4,donchian,forex,
GC=F,LONG,2025-10-16,4280.2001953125,4145.64745212336,4549.305681690779,1053,True,True,True,1.035,2025-10-21,4145.64745212336,LOSS,3,donchian,metals,
SI=F,LONG,2025-10-16,53.02299880981445,50.09605099193437,58.87689444557462,1053,True,False,True,0.709,2025-10-17,50.09605099193437,LOSS,1,donchian,metals,
EURAUD=X,LONG,2025-10-17,1.804669976234436,1.7764540993331828,1.8611017300369426,1090,True,False,False,0.404,2025-10-27,1.7764540993331828,LOSS,6,donchian,forex,
EURCAD=X,LONG,2025-10-17,1.6431599855422974,1.6247832074356425,1.679913541755607,1090,True,False,False,0.335,2025-10-22,1.6247832074356425,LOSS,3,donchian,forex,
GBPAUD=X,LONG,2025-10-17,2.0740299224853516,2.044467562785446,2.133154641885163,1090,True,False,False,0.221,2025-10-23,2.044467562785446,LOSS,4,donchian,forex,
XMR-USD,SHORT,2025-10-17,291.2266540527344,330.9878092890777,231.5849211982194,1529,,,,,2025-10-23,330.9878092890777,LOSS,6,pullback,crypto,True
AAPL,LONG,2025-10-20,261.50018310546875,250.79234287137467,282.9158635736569,1053,,,True,,2025-12-02,282.9158635736569,WIN,30,breakout,stocks,False
AAPL,LONG,2025-10-20,261.50018310546875,250.79234287137467,282.9158635736569,1053,True,True,True,0.559,2025-12-02,282.9158635736569,WIN,30,donchian,stocks,
EBAY,LONG,2025-10-20,94.73352813720703,89.27892036815358,105.64274367531394,1053,True,False,True,0.363,2025-10-30,89.27892036815358,LOSS,8,donchian,stocks,
ZS=F,LONG,2025-10-20,1031.75,1006.8136282474702,1081.6227435050596,1054,False,False,True,0.14,2025-10-28,1081.6227435050596,WIN,6,donchian,commodities,
EURSEK=X,SHORT,2025-10-22,10.936579704284668,11.06734265581038,10.675053801233243,1093,,,False,,2025-11-06,11.06734265581038,LOSS,11,breakout,forex,False
KC=F,LONG,2025-10-22,420.8500061035156,391.07839426921004,480.3932297721268,1058,True,False,True,0.158,2025-10-27,391.07839426921004,LOSS,3,donchian,commodities,
^FTSE,LONG,2025-10-23,9578.599609375,9429.94058198707,9875.91766415086,1061,True,False,True,0.02,2025-11-11,9875.91766415086,WIN,13,donchian,indices,
F,LONG,2025-10-24,13.366689682006836,12.578721354212297,14.942626337595915,1057,True,True,True,2.549,2025-10-31,12.578721354212297,LOSS,5,donchian,stocks,
GOOG,LONG,2025-10-24,260.0003967285156,247.4923085611103,285.0165730633263,1057,True,False,True,0.42,2025-10-30,285.0165730633263,WIN,4,donchian,stocks,
GM,LONG,2025-10-24,69.20698547363281,65.10540535456242,77.4101457117736,1057,True,False,True,0.572,2025-12-10,77.4101457117736,WIN,32,donchian,stocks,
^NDX,LONG,2025-10-24,25358.16015625,24681.919404927987,26710.641658894026,1057,True,False,True,0.482,2025-11-07,24681.919404927987,LOSS,10,donchian,indices,
^GSPC,LONG,2025-10-24,6791.68994140625,6649.640592400169,7075.788639418412,1057,True,False,True,0.382,2025-11-07,6649.640592400169,LOSS,10,donchian,indices,
XMR-USD,LONG,2025-10-26,348.1620178222656,311.9900684685382,420.5059165297205,1538,True,False,True,0.12,2025-11-09,420.5059165297205,WIN,14,donchian,crypto,
ZEC-USD,LONG,2025-10-26,326.5732727050781,246.8157415317405,486.08833505175335,1538,True,True,True,0.454,2025-11-05,486.08833505175335,WIN,10,donchian,crypto,
BAC,LONG,2025-10-27,52.17828369140625,49.98688424307991,56.56108258805892,1058,True,False,True,0.153,2025-11-21,49.98688424307991,LOSS,19,donchian,stocks,
HG=F,LONG,2025-10-27,5.140500068664551,4.9622098471528995,5.497080511687853,1061,True,False,True,0.275,2025-11-04,4.9622098471528995,LOSS,6,donchian,metals,
^STOXX50E,LONG,2025-10-27,5711.06005859375,5597.662141318195,5937.855893144861,1062,True,False,True,0.21,2025-11-04,5597.662141318195,LOSS,6,donchian,indices,
ZC=F,LONG,2025-10-27,428.75,416.28589989949353,453.67820020101294,1059,True,False,True,0.04,2026-03-09,453.67820020101294,WIN,90,donchian,commodities,
INTC,LONG,2025-10-28,41.529998779296875,37.519711491729346,49.55057335443193,1059,True,False,True,0.204,2025-11-04,37.519711491729346,LOSS,5,donchian,stocks,
^DJI,LONG,2025-10-28,47706.37109375,46735.53639313062,49648.04049498876,1059,True,False,True,0.292,2025-11-07,46735.53639313062,LOSS,8,donchian,indices,
ZC=F,LONG,2025-10-28,432.0,419.1404784781011,457.7190430437978,1060,,,True,,2026-01-13,419.1404784781011,LOSS,52,breakout,commodities,False
^IBEX,LONG,2025-10-29,16150.099609375,15814.408264563406,16821.482298998188,1081,True,False,True,0.263,2025-11-04,15814.408264563406,LOSS,4,donchian,indices,
NG=F,LONG,2025-10-30,3.9560000896453857,3.519765799764424,4.828468669407309,1064,True,False,True,1.701,2025-11-28,4.828468669407309,WIN,20,donchian,commodities,
^N225,LONG,2025-10-31,52411.33984375,50699.50769755654,55835.00413613692,1036,True,False,True,0.881,2025-11-05,50699.50769755654,LOSS,2,donchian,indices,
DASH-USD,LONG,2025-11-01,73.97018432617188,59.46296806134729,102.98461685582105,1544,True,True,True,1.915,2025-11-03,102.98461685582105,WIN,2,donchian,crypto,
XVG-USD,LONG,2025-11-01,0.006974999792873859,0.005416416786803763,0.010092165805014052,1544,,,True,,2025-12-15,0.005416416786803763,LOSS,44,breakout,crypto,False
ZEN-USD,LONG,2025-11-01,20.098491668701172,15.813642463665165,28.668190078773186,1544,True,True,True,1.515,2025-11-03,15.813642463665165,LOSS,2,donchian,crypto,
ICP-USD,LONG,2025-11-02,4.288271903991699,3.664248074397797,5.536319563179504,1545,True,True,True,1.633,2025-11-04,5.536319563179504,WIN,2,donchian,crypto,
ALGO-USD,SHORT,2025-11-03,0.1599469929933548,0.18520840259618565,0.10942417378769309,1546,,,True,,2025-11-07,0.18520840259618565,LOSS,4,breakout,crypto,False
DOGE-USD,SHORT,2025-11-03,0.16724300384521484,0.19361030824099826,0.11450839505364802,1546,,,True,,2026-01-29,0.11450839505364802,WIN,87,breakout,crypto,False
FLOW-USD,SHORT,2025-11-03,0.24329200387001038,0.27901646130982305,0.17184308899038503,1546,,,True,,2025-11-07,0.27901646130982305,LOSS,4,breakout,crypto,False
GAS-USD,SHORT,2025-11-03,2.303507089614868,2.589851754487863,1.730817759868878,1546,,,True,,2025-11-07,2.589851754487863,LOSS,4,breakout,crypto,False
JASMY-USD,SHORT,2025-11-03,0.00903400033712387,0.010597658956653292,0.005906683098065028,1546,,,True,,2025-11-07,0.010597658956653292,LOSS,4,breakout,crypto,False
LINK-USD,SHORT,2025-11-03,15.24285888671875,17.878115070900275,9.9723465183557,1546,,,True,,2026-01-31,9.9723465183557,WIN,89,breakout,crypto,False
OP-USD,SHORT,2025-11-03,0.3528290092945099,0.4332039605754828,0.192079106732564,1330,,,True,,2025-11-07,0.4332039605754828,LOSS,4,breakout,crypto,False
RVN-USD,SHORT,2025-11-03,0.008856000378727913,0.010103781467801486,0.006360438200580767,1546,,,True,,2025-11-05,0.010103781467801486,LOSS,2,breakout,crypto,False
SAND-USD,SHORT,2025-11-03,0.18194200098514557,0.2129143368276503,0.11999732930013612,1546,,,True,,2025-11-07,0.2129143368276503,LOSS,4,breakout,crypto,False
TSLA,LONG,2025-11-03,468.3699951171875,430.39121358138925,544.327558188784,1063,True,False,True,0.072,2025-11-07,430.39121358138925,LOSS,4,donchian,stocks,
C,LONG,2025-11-03,100.09828186035156,95.03788392395549,110.2190777331437,1063,True,False,True,0.025,2025-11-18,95.03788392395549,LOSS,11,donchian,stocks,
AMZN,LONG,2025-11-03,254.0,239.21813754067497,283.56372491865005,1063,True,True,True,0.474,2025-11-07,239.21813754067497,LOSS,4,donchian,stocks,
ZS=F,LONG,2025-11-03,1119.75,1086.684169319502,1185.881661360996,1064,True,False,True,1.134,2025-12-09,1086.684169319502,LOSS,25,donchian,commodities,
BAND-USD,SHORT,2025-11-04,0.44718700647354126,0.5355134122214082,0.2705341949778073,1547,,,True,,2026-01-29,0.2705341949778073,WIN,86,breakout,crypto,False
DASH-USD,LONG,2025-11-04,121.69669342041016,96.50813619589178,172.0738078694469,1547,True,True,True,0.217,2025-11-08,96.50813619589178,LOSS,4,donchian,crypto,
EGLD-USD,SHORT,2025-11-04,8.287097930908203,9.88318069360575,5.094932405513109,1547,,,True,,2025-11-07,9.88318069360575,LOSS,3,breakout,crypto,False
ENS-USD,SHORT,2025-11-04,12.551459312438965,14.928964168054605,7.796449601207684,1456,,,True,,2025-11-10,14.928964168054605,LOSS,6,breakout,crypto,False
ETC-USD,SHORT,2025-11-04,14.316308975219727,16.406975868440895,10.13497518877739,1547,,,True,,2025-11-07,16.406975868440895,LOSS,3,breakout,crypto,False
ETH-USD,SHORT,2025-11-04,3292.574462890625,3747.9841008649887,2381.7551869418976,1547,,,True,,2026-01-31,2381.7551869418976,WIN,88,breakout,crypto,False
FIL-USD,SHORT,2025-11-04,1.3679579496383667,1.6838255632883885,0.7362227223383231,1547,,,True,,2025-11-06,1.6838255632883885,LOSS,2,breakout,crypto,False
MANA-USD,SHORT,2025-11-04,0.20109300315380096,0.23890341893850436,0.12547217158439417,1547,,,True,,2025-11-07,0.23890341893850436,LOSS,3,breakout,crypto,False
NEAR-USD,SHORT,2025-11-04,1.8356349468231201,2.1892992415910983,1.1283063572871637,1547,,,True,,2025-11-07,2.1892992415910983,LOSS,3,breakout,crypto,False
RLC-USD,SHORT,2025-11-04,0.7673259973526001,0.9202174165612598,0.46154315893528075,1547,,,True,,2025-11-08,0.9202174165612598,LOSS,4,breakout,crypto,False
SOL-USD,SHORT,2025-11-04,155.40318298339844,180.44390030585012,105.32174833849507,1547,,,True,,2026-01-31,105.32174833849507,WIN,88,breakout,crypto,False
XLM-USD,SHORT,2025-11-04,0.27032798528671265,0.30926703632942204,0.19244988320129386,1547,,,True,,2025-11-10,0.30926703632942204,LOSS,6,breakout,crypto,False
XTZ-USD,SHORT,2025-11-04,0.5194910168647766,0.5878302154820894,0.3828126196301511,1547,,,True,,2025-11-06,0.5878302154820894,LOSS,2,breakout,crypto,False
CC=F,LONG,2025-11-04,6600.0,6074.364603821912,7651.270792356176,1066,True,False,True,0.015,2025-11-07,6074.364603821912,LOSS,3,donchian,commodities,
EURGBP=X,LONG,2025-11-05,0.8820000290870667,0.8736894811740723,0.8986211249130553,1103,True,False,False,0.082,2025-12-04,0.8736894811740723,LOSS,21,donchian,forex,
NZDCAD=X,SHORT,2025-11-05,0.7955530285835266,0.8051626793082363,0.7763337271341073,1103,,,False,,2025-12-04,0.8051626793082363,LOSS,21,breakout,forex,False
NZDUSD=X,SHORT,2025-11-05,0.5642401576042175,0.5734227815929065,0.5458749096268396,1103,,,False,,2025-11-28,0.5734227815929065,LOSS,17,breakout,forex,False
USDCAD=X,LONG,2025-11-05,1.4100899696350098,1.3970660899587881,1.436137728987453,1103,,,False,,2025-11-28,1.3970660899587881,LOSS,17,breakout,forex,False
USDMXN=X,LONG,2025-11-05,18.675500869750977,18.405079646188813,19.216343316875303,1103,,,False,,2025-11-10,18.405079646188813,LOSS,3,breakout,forex,False
USDMXN=X,LONG,2025-11-05,18.675500869750977,18.405079646188813,19.216343316875303,1103,True,False,False,0.107,2025-11-10,18.405079646188813,LOSS,3,donchian,forex,
ZW=F,LONG,2025-11-05,554.75,534.7248326185011,594.8003347629979,1066,True,False,True,0.424,2025-11-06,534.7248326185011,LOSS,1,donchian,commodities,
ICP-USD,LONG,2025-11-06,6.701728820800781,5.407843904424318,9.289498653553707,1549,True,True,True,0.226,2025-11-08,9.289498653553707,WIN,2,donchian,crypto,
ROSE-USD,LONG,2025-11-06,0.021553000435233116,0.017151840453436575,0.0303553203988262,1549,True,True,True,1.057,2025-11-21,0.017151840453436575,LOSS,15,donchian,crypto,
ZEC-USD,LONG,2025-11-06,533.6963500976562,423.3061164266377,754.4768174396934,1549,True,True,True,0.582,2025-12-01,423.3061164266377,LOSS,25,donchian,crypto,
EURNZD=X,LONG,2025-11-07,2.0479800701141357,2.0180898790129302,2.1077604523165467,1105,,,False,,2025-12-05,2.0180898790129302,LOSS,20,breakout,forex,False
USDTRY=X,LONG,2025-11-07,42.16474151611328,41.996428417196654,42.501367713946536,1105,,,False,,2025-11-28,42.501367713946536,WIN,15,breakout,forex,False
USDTRY=X,LONG,2025-11-07,42.16474151611328,41.996428417196654,42.501367713946536,1105,True,False,False,0.26,2025-11-28,42.501367713946536,WIN,15,donchian,forex,
BAT-USD,LONG,2025-11-07,0.22608700394630432,0.18464279871513628,0.3089754144086404,1550,True,True,True,0.163,2025-11-13,0.18464279871513628,LOSS,6,donchian,crypto,
NEO-USD,LONG,2025-11-07,5.730823993682861,4.8989304593565475,7.394611062335489,1550,False,False,True,0.723,2025-11-13,4.8989304593565475,LOSS,6,donchian,crypto,
XTZ-USD,LONG,2025-11-07,0.6960629820823669,0.6004878707046842,0.8872132048377324,1550,False,True,True,0.588,2025-11-11,0.6004878707046842,LOSS,4,donchian,crypto,
ZRX-USD,LONG,2025-11-07,0.21894699335098267,0.18670156095719234,0.2834378581385633,1550,False,True,True,0.053,2025-11-13,0.18670156095719234,LOSS,6,donchian,crypto,
XOM,LONG,2025-11-07,114.6559829711914,110.91615906705539,122.13563077946344,1067,True,False,True,0.089,2026-01-05,122.13563077946344,WIN,38,donchian,stocks,
LTC-USD,LONG,2025-11-09,110.16724395751953,94.16031932424744,142.18109322406372,1552,True,True,True,0.478,2025-11-14,94.16031932424744,LOSS,5,donchian,crypto,
SNAP,LONG,2025-11-10,8.6899995803833,7.8951510855844464,10.27969656998101,1068,,,True,,2025-11-20,7.8951510855844464,LOSS,8,breakout,stocks,False
SNAP,LONG,2025-11-10,8.6899995803833,7.8951510855844464,10.27969656998101,1068,True,True,True,0.151,2025-11-20,7.8951510855844464,LOSS,8,donchian,stocks,
^HSI,LONG,2025-11-10,26649.060546875,25779.064236793183,28389.053167038634,1044,True,False,True,0.138,2025-11-19,25779.064236793183,LOSS,7,donchian,indices,
NZDJPY=X,SHORT,2025-11-11,86.9729995727539,88.79490301932266,84.24014440290077,1107,,,,,2025-11-20,88.79490301932266,LOSS,7,pullback,forex,True
GS,LONG,2025-11-11,798.572021484375,759.6953897505047,876.3252849521157,1069,True,False,True,0.161,2025-11-17,759.6953897505047,LOSS,4,donchian,stocks,
^IBEX,LONG,2025-11-11,16388.80078125,15996.901673021755,17172.59899770649,1090,True,False,True,0.91,2025-11-18,15996.901673021755,LOSS,5,donchian,indices,
MXNJPY=X,LONG,2025-11-12,8.409042358398438,8.222995471206655,8.781136132782002,1108,True,False,False,0.034,2026-01-09,8.781136132782002,WIN,40,donchian,forex,
^DJI,LONG,2025-11-12,48254.8203125,47248.694106535826,50267.07272442835,1070,True,False,True,0.426,2025-11-14,47248.694106535826,LOSS,2,donchian,indices,
^STOXX50E,LONG,2025-11-12,5787.31005859375,5658.173683389603,6045.582809002044,1074,True,False,True,0.821,2025-11-14,5658.173683389603,LOSS,2,donchian,indices,
FTSEMIB.MI,LONG,2025-11-12,44793.0,43666.24847121986,47046.50305756029,1085,True,False,True,0.609,2025-11-14,43666.24847121986,LOSS,2,donchian,indices,
CADJPY=X,LONG,2025-11-19,111.19000244140625,109.2816850378033,115.00663724861215,1113,True,False,False,0.099,2026-01-23,115.00663724861215,WIN,45,donchian,forex,
SGDJPY=X,LONG,2025-11-19,119.49040222167969,117.99051987173374,122.49016692157159,1113,True,False,False,0.117,2026-01-09,122.49016692157159,WIN,35,donchian,forex,
AUDJPY=X,LONG,2025-11-20,101.87999725341797,99.75309701696722,106.13379772631947,1114,True,False,False,0.064,2026-01-12,106.13379772631947,WIN,35,donchian,forex,
TRYJPY=X,LONG,2025-11-20,3.7039999961853027,3.641204432344071,3.8295911238677665,1114,,,False,,2025-12-04,3.641204432344071,LOSS,10,breakout,forex,False
ONE-USD,SHORT,2025-11-20,0.00045200000749900937,0.00048214152732326324,0.00039171696785050164,1563,,,False,,2026-01-04,0.00048214152732326324,LOSS,45,breakout,crypto,False
SBUX,SHORT,2025-11-20,81.61225891113281,86.14605825496568,74.81155989538351,1076,,,,,2025-11-26,86.14605825496568,LOSS,4,pullback,stocks,True
AUDCAD=X,SHORT,2025-11-21,0.9087600111961365,0.9193325682992971,0.8876148969898152,1115,,,False,,2025-12-03,0.9193325682992971,LOSS,8,breakout,forex,False
XMR-USD,SHORT,2025-11-21,336.1737365722656,399.3122636588083,241.46594594245158,1564,,,,,2025-11-23,399.3122636588083,LOSS,2,pullback,crypto,True
BCH-USD,LONG,2025-11-22,556.4970703125,478.10753512560404,713.2761406862919,1565,,,True,,2026-02-05,478.10753512560404,LOSS,75,breakout,crypto,False
BCH-USD,LONG,2025-11-22,556.4970703125,478.10753512560404,713.2761406862919,1565,True,True,True,0.035,2026-02-05,478.10753512560404,LOSS,75,donchian,crypto,
GOOG,LONG,2025-11-24,317.8470153808594,296.0531902293365,361.4346656839051,1078,True,True,True,1.061,2026-03-06,296.0531902293365,LOSS,69,donchian,stocks,
WMT,LONG,2025-11-26,108.44810485839844,103.67798362629027,117.98834732261477,1080,True,False,True,0.396,2026-01-12,117.98834732261477,WIN,30,donchian,stocks,
GBPUSD=X,LONG,2025-11-27,1.3244997262954712,1.306700029321048,1.3600991202443176,1119,False,False,False,0.102,2026-01-26,1.3600991202443176,WIN,40,donchian,forex,
NZDJPY=X,LONG,2025-11-27,89.1240005493164,87.33089309711606,92.7102154537171,1119,True,False,False,0.037,2026-01-22,92.7102154537171,WIN,38,donchian,forex,
BAT-USD,LONG,2025-11-27,0.25996100902557373,0.21635072574746533,0.3471815755817905,1570,True,True,True,0.883,2025-12-17,0.21635072574746533,LOSS,20,donchian,crypto,
GBPUSD=X,LONG,2025-11-28,1.3241175413131714,1.306889509765728,1.358573604408058,1120,,,False,,2026-01-23,1.358573604408058,WIN,38,breakout,forex,False
SI=F,LONG,2025-11-28,56.44599914550781,53.2668518061465,62.80429382423044,1083,True,False,True,1.413,2025-12-11,62.80429382423044,WIN,9,donchian,metals,
PL=F,LONG,2025-11-28,1677.699951171875,1609.1094548392678,1814.8809438370895,1083,True,False,True,1.615,2025-12-16,1814.8809438370895,WIN,12,donchian,metals,
HG=F,LONG,2025-11-28,5.185500144958496,5.0256936474892555,5.505113139896977,1084,True,False,True,0.019,2025-12-23,5.505113139896977,WIN,17,donchian,metals,
QNT-USD,LONG,2025-11-30,101.86856079101562,87.46548935363262,130.67470366578164,1573,True,True,True,0.402,2025-12-07,87.46548935363262,LOSS,7,donchian,crypto,
NZDUSD=X,LONG,2025-12-01,0.5736411809921265,0.5642163868758967,0.592490769224586,1121,,,False,,2026-01-23,0.592490769224586,WIN,37,breakout,forex,True
GC=F,LONG,2025-12-01,4239.2998046875,4106.106230570529,4505.686952921442,1084,True,False,True,0.159,2025-12-26,4505.686952921442,WIN,18,donchian,metals,
NG=F,LONG,2025-12-01,4.921000003814697,4.48003237434692,5.8029352627502515,1085,True,False,True,0.227,2025-12-10,4.48003237434692,LOSS,7,donchian,commodities,
INTC,LONG,2025-12-02,43.470001220703125,39.534596005353244,51.34081165140289,1083,True,True,True,1.464,2025-12-10,39.534596005353244,LOSS,6,donchian,stocks,
APA,LONG,2025-12-03,26.333293914794922,24.240187877560913,30.51950598926294,1084,True,False,True,1.055,2025-12-16,24.240187877560913,LOSS,9,donchian,stocks,
C,LONG,2025-12-03,105.13225555419922,99.77804998836703,115.8406666858636,1084,True,False,True,0.865,2025-12-22,115.8406666858636,WIN,13,donchian,stocks,
^RUT,LONG,2025-12-03,2512.139892578125,2423.7277264074814,2688.964224919412,1084,True,False,True,0.208,2026-01-15,2688.964224919412,WIN,29,donchian,indices,
AUDCAD=X,LONG,2025-12-04,0.9214400053024292,0.911944520577941,0.9404309747514057,1124,,,False,,2025-12-16,0.911944520577941,LOSS,8,breakout,forex,False
AUDCAD=X,LONG,2025-12-04,0.9214400053024292,0.911944520577941,0.9404309747514057,1124,True,False,False,0.188,2025-12-16,0.911944520577941,LOSS,8,donchian,forex,
GBPCAD=X,LONG,2025-12-04,1.861799955368042,1.8373641590283947,1.9106715480473366,1124,True,False,False,0.002,2025-12-17,1.8373641590283947,LOSS,9,donchian,forex,
AUDCHF=X,LONG,2025-12-05,0.5309299826622009,0.5211159884974303,0.5505579709917421,1125,True,False,False,0.006,2026-02-12,0.5505579709917421,WIN,47,donchian,forex,
GS,LONG,2025-12-05,846.3561401367188,805.6557219264816,927.756976557193,1086,True,False,True,0.514,2026-01-05,927.756976557193,WIN,19,donchian,stocks,
^NDX,LONG,2025-12-05,25692.05078125,24881.927102422356,27312.298138905287,1086,True,False,True,0.071,2025-12-17,24881.927102422356,LOSS,8,donchian,indices,
^GSPC,LONG,2025-12-05,6870.39990234375,6714.488437792864,7182.222831445522,1086,True,False,True,0.006,2026-03-03,6714.488437792864,LOSS,58,donchian,indices,
CHZ-USD,LONG,2025-12-06,0.03184499964118004,0.028567890980147087,0.03839921696324594,1579,,,True,,2025-12-18,0.028567890980147087,LOSS,12,breakout,crypto,False
BA,LONG,2025-12-08,206.27000427246094,195.05647941898098,228.69705397942084,1087,True,False,True,0.075,2026-01-05,228.69705397942084,WIN,18,donchian,stocks,
ZS=F,SHORT,2025-12-08,1093.75,1125.983773283044,1029.282453433912,1088,,,True,,2026-01-02,1029.282453433912,WIN,17,breakout,commodities,False
ETH-USD,LONG,2025-12-09,3321.114990234375,2947.7075794151156,4067.929811872894,1582,True,False,True,0.442,2025-12-15,2947.7075794151156,LOSS,6,donchian,crypto,
OKB-USD,LONG,2025-12-09,116.77873229980469,103.78631742846812,142.76356204247782,1582,False,False,True,0.334,2025-12-18,103.78631742846812,LOSS,9,donchian,crypto,
SBUX,SHORT,2025-12-09,81.27639770507812,85.74051775927639,74.58021762378073,1088,,,,,2025-12-15,85.74051775927639,LOSS,4,pullback,stocks,True
EURJPY=X,LONG,2025-12-10,182.36700439453125,180.09375782802016,186.91349752755343,1128,,,False,,2026-04-13,186.91349752755343,WIN,86,breakout,forex,False
EURSEK=X,SHORT,2025-12-10,10.876259803771973,10.98852241262879,10.651734586058339,1128,,,False,,2026-01-21,10.651734586058339,WIN,28,breakout,forex,False
MXNJPY=X,LONG,2025-12-10,8.617500305175781,8.458599966328201,8.935300982870942,1128,,,False,,2026-01-14,8.935300982870942,WIN,23,breakout,forex,False
PLNJPY=X,LONG,2025-12-10,43.12699890136719,42.47372293193839,44.43355084022478,1128,,,False,,2026-01-23,44.43355084022478,WIN,30,breakout,forex,False
ZARJPY=X,LONG,2025-12-10,9.189599990844727,9.018321304605287,9.532157363323606,1128,,,False,,2026-01-05,9.532157363323606,WIN,16,breakout,forex,False
OKB-USD,LONG,2025-12-10,118.41629028320312,105.13507547312832,144.97871990335273,1583,,,True,,2025-12-15,105.13507547312832,LOSS,5,breakout,crypto,False
PEP,LONG,2025-12-10,146.82958984375,141.82115412568714,156.8464612798757,1089,,,True,,2025-12-23,141.82115412568714,LOSS,9,breakout,stocks,False
PEP,LONG,2025-12-10,146.82958984375,141.82115412568714,156.8464612798757,1089,True,True,True,0.18,2025-12-23,141.82115412568714,LOSS,9,donchian,stocks,
USDTRY=X,LONG,2025-12-11,42.61159896850586,42.44390499693159,42.94698691165439,1129,,,False,,2025-12-30,42.94698691165439,WIN,12,breakout,forex,False
USDTRY=X,LONG,2025-12-11,42.61159896850586,42.44390499693159,42.94698691165439,1129,True,False,False,0.046,2025-12-30,42.94698691165439,WIN,12,donchian,forex,
F,LONG,2025-12-11,13.316113471984863,12.751552203918148,14.445236008118293,1090,True,False,True,0.45,2026-02-26,14.445236008118293,WIN,51,donchian,stocks,
^DJI,LONG,2025-12-11,48704.01171875,47631.80460390931,50848.42594843138,1090,True,False,True,0.508,2026-03-03,47631.80460390931,LOSS,54,donchian,indices,
^IBEX,LONG,2025-12-11,16883.0,16508.389165112203,17632.221669775594,1112,True,False,True,0.206,2026-01-06,17632.221669775594,WIN,15,donchian,indices,
CHFJPY=X,LONG,2025-12-12,195.70599365234375,193.01759665919224,201.08278763864678,1130,,,False,,2026-01-23,201.08278763864678,WIN,28,breakout,forex,False
CHFJPY=X,LONG,2025-12-12,195.70599365234375,193.01759665919224,201.08278763864678,1130,True,False,False,0.022,2026-01-23,201.08278763864678,WIN,28,donchian,forex,
DIS,LONG,2025-12-12,110.007080078125,105.36362937184956,119.29398149067589,1091,True,False,True,0.017,2026-02-02,105.36362937184956,LOSS,33,donchian,stocks,
TSLA,LONG,2025-12-12,458.9599914550781,424.9609438572706,526.9580866506932,1091,True,False,True,0.005,2026-01-08,424.9609438572706,LOSS,17,donchian,stocks,
BAC,LONG,2025-12-12,54.54662322998047,52.60067215280384,58.43852538433373,1091,True,False,True,0.315,2026-01-14,52.60067215280384,LOSS,21,donchian,stocks,
GAS-USD,SHORT,2025-12-14,1.998900055885315,2.1891457413304756,1.6184086849949937,1587,,,True,,2025-12-27,2.1891457413304756,LOSS,13,breakout,crypto,False
EURNOK=X,LONG,2025-12-15,11.873089790344238,11.72535563999779,12.168558091037134,1131,,,False,,2026-01-06,11.72535563999779,LOSS,14,breakout,forex,False
GM,LONG,2025-12-15,81.60945129394531,78.32308700169636,88.18217987844321,1092,True,True,True,0.261,2026-01-20,78.32308700169636,LOSS,23,donchian,stocks,
PA=F,LONG,2025-12-15,1592.800048828125,1522.781951888549,1732.836242707277,1093,True,False,True,1.065,2025-12-18,1732.836242707277,WIN,3,donchian,metals,
ZW=F,SHORT,2025-12-15,520.75,537.4143771766336,487.4212456467328,1093,,,True,,2026-01-28,537.4143771766336,LOSS,29,breakout,commodities,False
BCH-USD,SHORT,2025-12-17,546.0899047851562,606.9415826539049,454.8123879820333,1590,,,,,2025-12-19,606.9415826539049,LOSS,2,pullback,crypto,True
