pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,rsi_divergence,volume_used,exit_date,exit_price,outcome,bars_held,asset_class
FIL-USD,LONG,2023-06-02,4.972111225128174,4.593754127848702,5.728825419687118,667,False,True,2023-06-05,4.593754127848702,LOSS,3,crypto
FIL-USD,LONG,2023-10-22,3.4172849655151367,3.2278049936479727,3.796244909249465,809,True,True,2023-10-23,3.796244909249465,WIN,1,crypto
FIL-USD,LONG,2024-02-15,5.866004943847656,5.337686595643299,6.922641640256371,925,False,True,2024-02-19,6.922641640256371,WIN,4,crypto
ICP-USD,SHORT,2021-12-04,31.745683670043945,40.54474456760872,14.147561874914402,122,False,True,2022-04-29,14.147561874914402,WIN,146,crypto
ICP-USD,SHORT,2022-04-30,12.443748474121094,15.004839161931843,7.321567098499596,269,False,True,2022-05-11,7.321567098499596,WIN,11,crypto
ICP-USD,LONG,2022-07-08,6.978438854217529,5.791146440128367,9.353023682395854,338,False,True,2022-07-31,9.353023682395854,WIN,23,crypto
ICP-USD,LONG,2022-11-03,5.380952835083008,4.791244053558837,6.560370398131349,456,False,True,2022-11-08,4.791244053558837,LOSS,5,crypto
ICP-USD,LONG,2023-01-09,4.246525764465332,3.85867266287732,5.022231967641356,523,False,True,2023-01-14,5.022231967641356,WIN,5,crypto
ICP-USD,LONG,2023-04-12,5.317842960357666,4.763330139270336,6.426868602532325,616,False,True,2023-04-18,6.426868602532325,WIN,6,crypto
ICP-USD,LONG,2023-07-03,4.468286037445068,4.009705581783481,5.385446948768243,698,False,True,2023-07-08,4.009705581783481,LOSS,5,crypto
ICP-USD,LONG,2023-07-28,4.314148902893066,3.9701232660567354,5.0022001765657285,723,False,True,2023-08-15,3.9701232660567354,LOSS,18,crypto
ICP-USD,LONG,2024-02-19,14.582661628723145,12.761404736060722,18.22517541404799,929,False,True,2024-02-21,12.761404736060722,LOSS,2,crypto
ICP-USD,LONG,2024-03-06,15.349275588989258,12.91862740947748,20.210571948012813,945,False,True,2024-03-15,12.91862740947748,LOSS,9,crypto
